"spot","parameter","id","experiment","type","condition","value"
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",46.2613333333333
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",142.768636363636
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",160.340625
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",34.4225555555556
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",38.7909210526316
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",44.1885507246377
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",25.16425
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",50.1324637681159
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",103.936785714286
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",24.3617307692308
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",107.860333333333
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",66.3770588235294
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",77.1625
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",60.1737735849057
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",4.74
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",83.8983333333333
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",56.3323214285714
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",63.8964814814815
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",71.4975
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",61.2746
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",45.2645588235294
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",42.3378666666667
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",65.4218867924528
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",84.6389189189189
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",34.25375
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",42.514
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",48.3077272727273
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",140.610476190476
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",54.0346153846154
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",26.8245454545455
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",65.1997368421053
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",24.9566935483871
